chr	start	end	Gene	Genomic coordinates (hg19)	GC	meanMappability	Mim Number	MIM Phenotypes	MIM Inheritance
chr22	23656739	23656901	BCR	chr22:23656739-23656901	0.613496933	0.608539	151410	"Leukemia, acute lymphocytic, somatic, 613065 (3)/ Leukemia, chronic myeloid, somatic, 608232 (3)"	
chr22	23915453	23915772	IGLL1	chr22:23915453-23915772	0.596875	0.715256	146770	"Agammaglobulinemia 2, 613500 (3)"	AR
chr22	24739450	24739533	SPECC1L	chr22:24739450-24739533	0.571428571	0.283133	614140	"?Facial clefting, oblique, 1, 600251 (3)/ Opitz GBBB syndrome, type II, 145410 (3)"	AD
chr22	25007049	25007212	GGT1	chr22:25007049-25007212	0.603658537	0.634458	612346	"Glutathioninuria, 231950 (1)"	AR
chr22	25016295	25016487	GGT1	chr22:25016295-25016487	0.694300518	0.429688	612346	"Glutathioninuria, 231950 (1)"	AR
chr22	25019074	25019223	GGT1	chr22:25019074-25019223	0.613333333	0.566555	612346	"Glutathioninuria, 231950 (1)"	AR
chr22	25019747	25019883	GGT1	chr22:25019747-25019883	0.605839416	0.443015	612346	"Glutathioninuria, 231950 (1)"	AR
chr22	25023399	25023586	GGT1	chr22:25023399-25023586	0.617021277	0.178253	612346	"Glutathioninuria, 231950 (1)"	AR
chr22	25023819	25023946	GGT1	chr22:25023819-25023946	0.5625	0.653543	612346	"Glutathioninuria, 231950 (1)"	AR
chr22	25024048	25024160	GGT1	chr22:25024048-25024160	0.672566372	0.459821	612346	"Glutathioninuria, 231950 (1)"	AR
chr22	25024242	25024355	GGT1	chr22:25024242-25024355	0.587719298	0.213864	612346	"Glutathioninuria, 231950 (1)"	AR
chr22	25024660	25024806	GGT1	chr22:25024660-25024806	0.666666667	0.164384	612346	"Glutathioninuria, 231950 (1)"	AR
chr22	25625403	25625545	CRYBB2	chr22:25625403-25625545	0.524475524	0.679577	123620	"Cataract 3, multiple types, 601547 (3)"	AD
chr22	29083885	29083974	CHEK2	chr22:29083885-29083974	0.611111111	0.673221	604373	"{Breast and colorectal cancer, susceptibility to} (3)/ {Breast cancer, susceptibility to}, 114480 (3)/ Li-Fraumeni syndrome, 609265 (3)/ Osteosarcoma, somatic, 259500 (3)/ {Prostate cancer, familial, susceptibility to}, 176807 (3)"	/AD///AD
chr22	29085123	29085203	CHEK2	chr22:29085123-29085203	0.444444444	0.2125	604373	"{Breast and colorectal cancer, susceptibility to} (3)/ {Breast cancer, susceptibility to}, 114480 (3)/ Li-Fraumeni syndrome, 609265 (3)/ Osteosarcoma, somatic, 259500 (3)/ {Prostate cancer, familial, susceptibility to}, 176807 (3)"	/AD///AD
chr22	29090020	29090105	CHEK2	chr22:29090020-29090105	0.488372093	0.533333	604373	"{Breast and colorectal cancer, susceptibility to} (3)/ {Breast cancer, susceptibility to}, 114480 (3)/ Li-Fraumeni syndrome, 609265 (3)/ Osteosarcoma, somatic, 259500 (3)/ {Prostate cancer, familial, susceptibility to}, 176807 (3)"	/AD///AD
chr22	29091115	29091230	CHEK2	chr22:29091115-29091230	0.456896552	0.678261	604373	"{Breast and colorectal cancer, susceptibility to} (3)/ {Breast cancer, susceptibility to}, 114480 (3)/ Li-Fraumeni syndrome, 609265 (3)/ Osteosarcoma, somatic, 259500 (3)/ {Prostate cancer, familial, susceptibility to}, 176807 (3)"	/AD///AD
chr22	29091698	29091861	CHEK2	chr22:29091698-29091861	0.463414634	0.644172	604373	"{Breast and colorectal cancer, susceptibility to} (3)/ {Breast cancer, susceptibility to}, 114480 (3)/ Li-Fraumeni syndrome, 609265 (3)/ Osteosarcoma, somatic, 259500 (3)/ {Prostate cancer, familial, susceptibility to}, 176807 (3)"	/AD///AD
chr22	29669730	29669853	EWSR1	chr22:29669730-29669853	0.532258065	0.727642	133450	"Ewing sarcoma, 612219 (3)/ Neuroepithelioma, 612219 (3)"	
chr22	29674019	29674205	EWSR1	chr22:29674019-29674205	0.572192513	0.729391	133450	"Ewing sarcoma, 612219 (3)/ Neuroepithelioma, 612219 (3)"	
chr22	29678379	29678546	EWSR1	chr22:29678379-29678546	0.547619048	0.724551	133450	"Ewing sarcoma, 612219 (3)/ Neuroepithelioma, 612219 (3)"	
chr22	36650009	36650037	APOL1	chr22:36650009-36650037	0.379310345	0.571429	603743	"{End-stage renal disease, nondiabetic, susceptibility to}, 612551 (3)/ {Glomerulosclerosis, focal segmental, 4, susceptibility to}, 612551 (3)"	
chr22	41916175	41916280	ACO2	chr22:41916175-41916280	0.603773585	0.693651	100850	"Infantile cerebellar-retinal degeneration, 614559 (3)/ ?Optic atrophy 9, 616289 (3)"	AR
chr22	42522576	42522754	CYP2D6	chr22:42522576-42522754	0.648044693	0.68633	124030	"{Codeine sensitivity}, 608902 (3)/ {Debrisoquine sensitivity}, 608902 (3)"	AR
chr22	42522853	42522994	CYP2D6	chr22:42522853-42522994	0.598591549	0.553191	124030	"{Codeine sensitivity}, 608902 (3)/ {Debrisoquine sensitivity}, 608902 (3)"	AR
chr22	42523449	42523636	CYP2D6	chr22:42523449-42523636	0.595744681	0.687166	124030	"{Codeine sensitivity}, 608902 (3)/ {Debrisoquine sensitivity}, 608902 (3)"	AR
chr22	42524176	42524352	CYP2D6	chr22:42524176-42524352	0.610169492	0.716856	124030	"{Codeine sensitivity}, 608902 (3)/ {Debrisoquine sensitivity}, 608902 (3)"	AR
chr22	42524786	42524946	CYP2D6	chr22:42524786-42524946	0.645962733	0.525	124030	"{Codeine sensitivity}, 608902 (3)/ {Debrisoquine sensitivity}, 608902 (3)"	AR
chr22	42525740	42525911	CYP2D6	chr22:42525740-42525911	0.720930233	0.734893	124030	"{Codeine sensitivity}, 608902 (3)/ {Debrisoquine sensitivity}, 608902 (3)"	AR
chrX	5821118	5821907	NLGN4X	chrX:5821118-5821907	0.575949367	0.683143	300427	"{Asperger syndrome susceptibility, XL 2}, 300497 (3)/ {Autism susceptibility, XL 2}, 300495 (3)/ Mental retardation, XL, 300495 (3)"	"Isolated cases, XL, Multifactorial"
chrX	8503632	8503852	KAL1	chrX:8503632-8503852	0.488687783	0.686364	300836	"Hypogonadotropic hypogonadism 1 with or without anosmia (Kallmann syndrome 1), 308700 (3)"	XLR
chrX	8507705	8507799	KAL1	chrX:8507705-8507799	0.536842105	0.68617	300836	"Hypogonadotropic hypogonadism 1 with or without anosmia (Kallmann syndrome 1), 308700 (3)"	XLR
chrX	11314899	11314946	AMELX	chrX:11314899-11314946	0.5	0.585106	300391	"Amelogenesis imperfecta, type 1E, 301200 (3)"	XLD
chrX	13732526	13732624	TRAPPC2	chrX:13732526-13732624	0.343434343	0.673469	300202	"Spondyloepiphyseal dysplasia tarda, 313400 (3)"	XLR
chrX	13734123	13734208	TRAPPC2	chrX:13734123-13734208	0.255813953	0.694118	300202	"Spondyloepiphyseal dysplasia tarda, 313400 (3)"	XLR
chrX	13737990	13738101	TRAPPC2	chrX:13737990-13738101	0.419642857	0.734985	300202	"Spondyloepiphyseal dysplasia tarda, 313400 (3)"	XLR
chrX	13767546	13767652	OFD1	chrX:13767546-13767652	0.327102804	0.735849	300170	"Joubert syndrome 10, 300804 (3)/ Orofaciodigital syndrome I, 311200 (3)/ ?Retinitis pigmentosa 23, 300424 (3)/ Simpson-Golabi-Behmel syndrome, type 2, 300209 (3)"	XLR/XLD/XLR/XLR
chrX	15863502	15863639	AP1S2	chrX:15863502-15863639	0.376811594	0.678832	300629	"Mental retardation, XL syndromic 5, 304340 (3)"	XLR
chrX	15864026	15864134	AP1S2	chrX:15864026-15864134	0.357798165	0.648148	300629	"Mental retardation, XL syndromic 5, 304340 (3)"	XLR
chrX	15870469	15870647	AP1S2	chrX:15870469-15870647	0.402234637	0.69382	300629	"Mental retardation, XL syndromic 5, 304340 (3)"	XLR
chrX	21985314	21985434	SMS	chrX:21985314-21985434	0.537190083	0.604167	607642;300105	"Smith-Magenis syndrome, 182290 (3);Mental retardation, XL, Snyder-Robinson type, 309583 (3)"	"AD, Isolated cases;XLR"
chrX	21990015	21990108	SMS	chrX:21990015-21990108	0.446808511	0.641577	607642;300105	"Smith-Magenis syndrome, 182290 (3);Mental retardation, XL, Snyder-Robinson type, 309583 (3)"	"AD, Isolated cases;XLR"
chrX	21996078	21996232	SMS	chrX:21996078-21996232	0.451612903	0.648268	607642;300105	"Smith-Magenis syndrome, 182290 (3);Mental retardation, XL, Snyder-Robinson type, 309583 (3)"	"AD, Isolated cases;XLR"
chrX	21996995	21997084	SMS	chrX:21996995-21997084	0.4	0.698502	607642;300105	"Smith-Magenis syndrome, 182290 (3);Mental retardation, XL, Snyder-Robinson type, 309583 (3)"	"AD, Isolated cases;XLR"
chrX	22003262	22003341	SMS	chrX:22003262-22003341	0.3875	0.683544	607642;300105	"Smith-Magenis syndrome, 182290 (3);Mental retardation, XL, Snyder-Robinson type, 309583 (3)"	"AD, Isolated cases;XLR"
chrX	22012430	22012469	SMS	chrX:22012430-22012469	0.4	0.478632	607642;300105	"Smith-Magenis syndrome, 182290 (3);Mental retardation, XL, Snyder-Robinson type, 309583 (3)"	"AD, Isolated cases;XLR"
chrX	24078205	24078299	EIF2S3	chrX:24078205-24078299	0.463157895	0.680851	300161	"Mental retardation, XL, syndromic, Borck type, 300987 (3)"	XLR
chrX	24084115	24084209	EIF2S3	chrX:24084115-24084209	0.389473684	0.670213	300161	"Mental retardation, XL, syndromic, Borck type, 300987 (3)"	XLR
chrX	24089675	24089844	EIF2S3	chrX:24089675-24089844	0.470588235	0.698225	300161	"Mental retardation, XL, syndromic, Borck type, 300987 (3)"	XLR
chrX	24094839	24094902	EIF2S3	chrX:24094839-24094902	0.40625	0.706349	300161	"Mental retardation, XL, syndromic, Borck type, 300987 (3)"	XLR
chrX	30686129	30686235	GK	chrX:30686129-30686235	0.364485981	0.560535	300474	"Glycerol kinase deficiency, 307030 (3)"	XLR
chrX	30695492	30695569	GK	chrX:30695492-30695569	0.5	0.614719	300474	"Glycerol kinase deficiency, 307030 (3)"	XLR
chrX	30709240	30709316	GK	chrX:30709240-30709316	0.376623377	0.673246	300474	"Glycerol kinase deficiency, 307030 (3)"	XLR
chrX	30712517	30712654	GK	chrX:30712517-30712654	0.427536232	0.535888	300474	"Glycerol kinase deficiency, 307030 (3)"	XLR
chrX	30714159	30714268	GK	chrX:30714159-30714268	0.409090909	0.527523	300474	"Glycerol kinase deficiency, 307030 (3)"	XLR
chrX	30718955	30719022	GK	chrX:30718955-30719022	0.470588235	0.711443	300474	"Glycerol kinase deficiency, 307030 (3)"	XLR
chrX	30726171	30726251	GK	chrX:30726171-30726251	0.407407407	0.65	300474	"Glycerol kinase deficiency, 307030 (3)"	XLR
chrX	30736655	30736733	GK	chrX:30736655-30736733	0.405063291	0.576923	300474	"Glycerol kinase deficiency, 307030 (3)"	XLR
chrX	30737536	30737632	GK	chrX:30737536-30737632	0.463917526	0.546007	300474	"Glycerol kinase deficiency, 307030 (3)"	XLR
chrX	30738128	30738212	GK	chrX:30738128-30738212	0.4	0.623016	300474	"Glycerol kinase deficiency, 307030 (3)"	XLR
chrX	30738738	30738858	GK	chrX:30738738-30738858	0.41322314	0.572222	300474	"Glycerol kinase deficiency, 307030 (3)"	XLR
chrX	30742218	30742298	GK	chrX:30742218-30742298	0.382716049	0.55625	300474	"Glycerol kinase deficiency, 307030 (3)"	XLR
chrX	30745583	30745669	GK	chrX:30745583-30745669	0.436781609	0.65407	300474	"Glycerol kinase deficiency, 307030 (3)"	XLR
chrX	30746849	30746859	GK	chrX:30746849-30746859	0.272727273	0.666667	300474	"Glycerol kinase deficiency, 307030 (3)"	XLR
chrX	48125722	48125822	SSX1	chrX:48125722-48125822	0.504950495	0.521667	312820	"?Sarcoma, synovial, 300813 (3)"	
chrX	48935496	48935570	WDR45	chrX:48935496-48935570	0.586666667	0.736486	300526	"Neurodegeneration with brain iron accumulation 5, 300894 (3)"	XLD
chrX	48935496	48935570	WDR45	chrX:48935496-48935570	0.586666667	0.736486	300526	"Neurodegeneration with brain iron accumulation 5, 300894 (3)"	XLD
chrX	64958832	64959056	MSN	chrX:64958832-64959056	0.56	0.729911	309845	"Immunodeficiency 50, 300988 (3)"	XLR
chrX	69366483	69366678	IGBP1	chrX:69366483-69366678	0.418367347	0.64359	300139	"Corpus callosum, agenesis of, with mental retardation, ocular coloboma and micrognathia, 300472 (3)"	XLR
chrX	69516848	69517038	KIF4A	chrX:69516848-69517038	0.408376963	0.721053	300521	"?Mental retardation, XL 100, 300923 (3)"	XLR
chrX	70117315	70117396	TEX11	chrX:70117315-70117396	0.56097561	0.0802469	300311	"Spermatogenic failure, XL, 2, 309120 (3)"	XLR
chrX	70511629	70511822	NONO	chrX:70511629-70511822	0.417525773	0.696891	300084	"Mental retardation, XL, syndromic 34, 300967 (3)"	XL
chrX	70517227	70517311	NONO	chrX:70517227-70517311	0.494117647	0.696429	300084	"Mental retardation, XL, syndromic 34, 300967 (3)"	XL
chrX	70595017	70595136	TAF1	chrX:70595017-70595136	0.45	0.714286	313650	"Dystonia-Parkinsonism, XL, 314250 (3)/ Mental retardation, XL, syndromic 33, 300966 (3)"	XLR
chrX	70608087	70608228	TAF1	chrX:70608087-70608228	0.443661972	0.70922	313650	"Dystonia-Parkinsonism, XL, 314250 (3)/ Mental retardation, XL, syndromic 33, 300966 (3)"	XLR
chrX	70612725	70612844	TAF1	chrX:70612725-70612844	0.475	0.718487	313650	"Dystonia-Parkinsonism, XL, 314250 (3)/ Mental retardation, XL, syndromic 33, 300966 (3)"	XLR
chrX	70626488	70626596	TAF1	chrX:70626488-70626596	0.449541284	0.75	313650	"Dystonia-Parkinsonism, XL, 314250 (3)/ Mental retardation, XL, syndromic 33, 300966 (3)"	XLR
chrX	71904348	71904430	PHKA1	chrX:71904348-71904430	0.373493976	0.670732	311870	"Muscle glycogenosis, 300559 (3)"	XLR
chrX	71915558	71915726	PHKA1	chrX:71915558-71915726	0.461538462	0.592262	311870	"Muscle glycogenosis, 300559 (3)"	XLR
chrX	71932621	71932779	PHKA1	chrX:71932621-71932779	0.51572327	0.708861	311870	"Muscle glycogenosis, 300559 (3)"	XLR
chrX	123022469	123022568	XIAP	chrX:123022469-123022568	0.47	0.722222	300079	"Lymphoproliferative syndrome, XL, 2, 300635 (3)"	
chrX	123025088	123025166	XIAP	chrX:123025088-123025166	0.329113924	0.737179	300079	"Lymphoproliferative syndrome, XL, 2, 300635 (3)"	
chrX	135956301	135956611	RBMX	chrX:135956301-135956611	0.553054662	0.566667	300199	"?Mental retardation, XL, syndromic 11, Shashi type, 300238 (3)"	XLR
chrX	135957245	135957327	RBMX	chrX:135957245-135957327	0.421686747	0.699187	300199	"?Mental retardation, XL, syndromic 11, Shashi type, 300238 (3)"	XLR
chrX	135957417	135957542	RBMX	chrX:135957417-135957542	0.412698413	0.735333	300199	"?Mental retardation, XL, syndromic 11, Shashi type, 300238 (3)"	XLR
chrX	135958662	135958814	RBMX	chrX:135958662-135958814	0.503267974	0.623355	300199	"?Mental retardation, XL, syndromic 11, Shashi type, 300238 (3)"	XLR
chrX	135960074	135960245	RBMX	chrX:135960074-135960245	0.540697674	0.577973	300199	"?Mental retardation, XL, syndromic 11, Shashi type, 300238 (3)"	XLR
chrX	135961176	135961282	RBMX	chrX:135961176-135961282	0.439252336	0.643868	300199	"?Mental retardation, XL, syndromic 11, Shashi type, 300238 (3)"	XLR
chrX	135961478	135961586	RBMX	chrX:135961478-135961586	0.431192661	0.686728	300199	"?Mental retardation, XL, syndromic 11, Shashi type, 300238 (3)"	XLR
chrX	148584842	148585019	IDS	chrX:148584842-148585019	0.56741573	0.5	300823	"Mucopolysaccharidosis II, 309900 (3)"	XLR
chrX	150154524	150154663	HMGB3	chrX:150154524-150154663	0.45	0.667266	300193	"?Microphthalmia, syndromic 13, 300915 (3)"	XL
chrX	150155601	150155775	HMGB3	chrX:150155601-150155775	0.451428571	0.65613	300193	"?Microphthalmia, syndromic 13, 300915 (3)"	XL
chrX	152956759	152957008	SLC6A8	chrX:152956759-152957008	0.592	0.747657	300036	"Cerebral creatine deficiency syndrome 1, 300352 (3)"	XLR
chrX	152957430	152957562	SLC6A8	chrX:152957430-152957562	0.593984962	0.631313	300036	"Cerebral creatine deficiency syndrome 1, 300352 (3)"	XLR
chrX	152958718	152958821	SLC6A8	chrX:152958718-152958821	0.548076923	0.747573	300036	"Cerebral creatine deficiency syndrome 1, 300352 (3)"	XLR
chrX	152958917	152959041	SLC6A8	chrX:152958917-152959041	0.584	0.623656	300036	"Cerebral creatine deficiency syndrome 1, 300352 (3)"	XLR
chrX	152959988	152960088	SLC6A8	chrX:152959988-152960088	0.574257426	0.706667	300036	"Cerebral creatine deficiency syndrome 1, 300352 (3)"	XLR
chrX	152960529	152960669	SLC6A8	chrX:152960529-152960669	0.638297872	0.704762	300036	"Cerebral creatine deficiency syndrome 1, 300352 (3)"	XLR
chrX	152967462	152967562	BCAP31	chrX:152967462-152967562	0.564356436	0.538333	300398	"Deafness, dystonia, and cerebral hypomyelination, 300475 (3)"	XLR
chrX	152968390	152968513	BCAP31	chrX:152968390-152968513	0.548387097	0.739837	300398	"Deafness, dystonia, and cerebral hypomyelination, 300475 (3)"	XLR
chrX	153008441	153008525	ABCD1	chrX:153008441-153008525	0.588235294	0.638889	300371	"Adrenoleukodystrophy, 300100 (3)/ Adrenomyeloneuropathy, adult, 300100 (3)"	XLR
chrX	153008943	153009189	ABCD1	chrX:153008943-153009189	0.663967611	0.746951	300371	"Adrenoleukodystrophy, 300100 (3)/ Adrenomyeloneuropathy, adult, 300100 (3)"	XLR
chrX	153409758	153409869	OPN1LW	chrX:153409758-153409869	0.607142857	0.333333	300822	"Blue cone monochromacy, 303700 (3)/ Colorblindness, protan, 303900 (3)"	XLR/XL
chrX	153416128	153416424	OPN1LW	chrX:153416128-153416424	0.579124579	0.602477	300822	"Blue cone monochromacy, 303700 (3)/ Colorblindness, protan, 303900 (3)"	XLR/XL
chrX	153418413	153418581	OPN1LW	chrX:153418413-153418581	0.573964497	0.65873	300822	"Blue cone monochromacy, 303700 (3)/ Colorblindness, protan, 303900 (3)"	XLR/XL
chrX	153420049	153420214	OPN1LW	chrX:153420049-153420214	0.596385542	0.543434	300822	"Blue cone monochromacy, 303700 (3)/ Colorblindness, protan, 303900 (3)"	XLR/XL
chrX	153421769	153422008	OPN1LW	chrX:153421769-153422008	0.541666667	0.726639	300822	"Blue cone monochromacy, 303700 (3)/ Colorblindness, protan, 303900 (3)"	XLR/XL
chrX	153424291	153424401	OPN1LW	chrX:153424291-153424401	0.522522523	0.333333	300822	"Blue cone monochromacy, 303700 (3)/ Colorblindness, protan, 303900 (3)"	XLR/XL
chrX	153448167	153448278	OPN1MW	chrX:153448167-153448278	0.607142857	0.333333	300821	"Blue cone monochromacy, 303700 (3)/ Colorblindness, deutan, 303800 (3)"	XLR/XL
chrX	153453259	153453555	OPN1MW	chrX:153453259-153453555	0.579124579	0.404842	300821	"Blue cone monochromacy, 303700 (3)/ Colorblindness, deutan, 303800 (3)"	XLR/XL
chrX	153455543	153455711	OPN1MW	chrX:153455543-153455711	0.568047337	0.414683	300821	"Blue cone monochromacy, 303700 (3)/ Colorblindness, deutan, 303800 (3)"	XLR/XL
chrX	153457179	153457344	OPN1MW	chrX:153457179-153457344	0.608433735	0.385859	300821	"Blue cone monochromacy, 303700 (3)/ Colorblindness, deutan, 303800 (3)"	XLR/XL
chrX	153458899	153459138	OPN1MW	chrX:153458899-153459138	0.55	0.504881	300821	"Blue cone monochromacy, 303700 (3)/ Colorblindness, deutan, 303800 (3)"	XLR/XL
chrX	153461421	153461531	OPN1MW	chrX:153461421-153461531	0.522522523	0.333333	300821	"Blue cone monochromacy, 303700 (3)/ Colorblindness, deutan, 303800 (3)"	XLR/XL
chrX	153627679	153627737	RPL10	chrX:153627679-153627737	0.525423729	0.706897	312173	"{Autism, susceptibility to, XL 5}, 300847 (3)/ Mental retardation, XL, syndromic, 35, 300998 (3)"	/XLR
chrX	153628144	153628282	RPL10	chrX:153628144-153628282	0.539568345	0.54529	312173	"{Autism, susceptibility to, XL 5}, 300847 (3)/ Mental retardation, XL, syndromic, 35, 300998 (3)"	/XLR
chrX	153628805	153628967	RPL10	chrX:153628805-153628967	0.576687117	0.282922	312173	"{Autism, susceptibility to, XL 5}, 300847 (3)/ Mental retardation, XL, syndromic, 35, 300998 (3)"	/XLR
chrX	153629043	153629195	RPL10	chrX:153629043-153629195	0.529411765	0.196272	312173	"{Autism, susceptibility to, XL 5}, 300847 (3)/ Mental retardation, XL, syndromic, 35, 300998 (3)"	/XLR
chrX	153784380	153784591	IKBKG	chrX:153784380-153784591	0.594339623	0.5	300248	"Ectodermal dysplasia, hypohidrotic, with immune deficiency, 300291 (3)/ Ectodermal, dysplasia, anhidrotic, lymphedema and immunodeficiency, 300301 (3)/ Immunodeficiency 33, 300636 (3)/ Immunodeficiency, isolated, 300584 (3)/ Incontinentia pigmenti, 308300 (3)/ Invasive pneumococcal disease, recurrent isolated, 2, 300640 (3)"	//XLR//XLD/
chrX	153786747	153786865	IKBKG	chrX:153786747-153786865	0.621848739	0.5	300248	"Ectodermal dysplasia, hypohidrotic, with immune deficiency, 300291 (3)/ Ectodermal, dysplasia, anhidrotic, lymphedema and immunodeficiency, 300301 (3)/ Immunodeficiency 33, 300636 (3)/ Immunodeficiency, isolated, 300584 (3)/ Incontinentia pigmenti, 308300 (3)/ Invasive pneumococcal disease, recurrent isolated, 2, 300640 (3)"	//XLR//XLD/
chrX	153788622	153788774	IKBKG	chrX:153788622-153788774	0.745098039	0.5	300248	"Ectodermal dysplasia, hypohidrotic, with immune deficiency, 300291 (3)/ Ectodermal, dysplasia, anhidrotic, lymphedema and immunodeficiency, 300301 (3)/ Immunodeficiency 33, 300636 (3)/ Immunodeficiency, isolated, 300584 (3)/ Incontinentia pigmenti, 308300 (3)/ Invasive pneumococcal disease, recurrent isolated, 2, 300640 (3)"	//XLR//XLD/
chrX	153789903	153789999	IKBKG	chrX:153789903-153789999	0.577319588	0.5	300248	"Ectodermal dysplasia, hypohidrotic, with immune deficiency, 300291 (3)/ Ectodermal, dysplasia, anhidrotic, lymphedema and immunodeficiency, 300301 (3)/ Immunodeficiency 33, 300636 (3)/ Immunodeficiency, isolated, 300584 (3)/ Incontinentia pigmenti, 308300 (3)/ Invasive pneumococcal disease, recurrent isolated, 2, 300640 (3)"	//XLR//XLD/
